Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Letsgoforapint,@letsgoforapint,May 18,"Cosy night, Stardew Valley and chit chat 10pm tonight  http://twitch.tv/letsgoforapint #couplegoals #twitchstreamer #twitch #scottishtwitch #beer #nintendoswitch #nintendo #gaming #cosynights #stardewvalley",1.0,1.0,5,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 19,"Sail away with a Seductive Rogue Pirate into Adventure, join the Crew and read Raelle Logan's Steamy Historical Romance Books #books #book #booktwitter #bookrecommendations #RomanceReaders #historicalromance #Romance #historicalfiction #womensfiction http://amazon.com/author/raellelogan…",,7.0,4,love
Planted With Sara Payan Podcast,@plantedwithsara,May 19,"We are so excited about our upcoming episode with Carolyn “Mountain Girl” Garcia- stay tuned!

#BoxSet #MountainGirl 
@furthurband
 #GratefulDead #deadheads #love #music #JerryGarcia 
@SaraMPayan",,2.0,17,love
Lisette Brodey,@LisetteBrodey,May 18,"This magical #romance, through the words of 
@TonyaWrites
 and the #music of 
@DavidBazo
, is almost here! ⚘

Pre-order your book and CD now! ",1.0,5.0,8,love
PhotosAndWoodwork123,@PhotoAndWoodArt,May 13,"""While Others Search For What They Can Take, A True King Searches For What He Can Give""... ~Mufasa

Have a beautiful weekend everyone!

#sunsetphotography #clouds #weather #lionking #nature #love #amazingnature",60.0,201.0,"1,229",love
Mocha,@PN3skLO4IzdYVcA,May 12,"sea world

#GoodMorningTwitterWorld 
#Everyone 
#friends 
#love ",,50.0,67,love
Prime Video AU/NZ,@PrimeVideoAUNZ,May 12,"What happened between Nadia and Mason, is between Nadia and Mason. #spies #romance
: #CitadelOnPrime
: #PriyankaChopra #RichardMadden",1.0,21.0,88,love
محـمّد فہّـیم☆,@faheem16r949,May 13,"How is someone going to #love you, when they don’t even love the one what created you?
Take time to make time for the one who made time.",,,22,love
MuchMusic,@Much,May 13,A #Swiftie’s ultimate DREAM  #proposal #taylorswift #erastour #lovestory [: TikTok/kendall_child16],1.0,,13,love
Colleen L Donnelly,@ColleenLDonnell,May 12,Sometimes you need a good #Lovestory you can't put down. #Bestseller in #historicalromance http://amzn.to/1PNJo4S #wrpbooks,2.0,14.0,14,love
Kevin Carroll,@cevinkarrolld22,May 13,My boy Jayce all excited for his first communion tomorrow  #love,5.0,,53,love
Brooklyn Morgan Johnson,@BrooklynMorganJ,May 13,"any moment
any day

i will bloom

and you will remember that moment

when i was a teardrop
running down your cheek

when we smiled
forever

and promised to remember that moment forever 

~ brooklynmorgan
#inspire #love",3.0,11.0,24,love
NataliCuteeli,@NataliCuteeli,May 13,"Have a pleasant evening and a great Weekend everyone! 
Evening floral improvisations 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #flowers #positive #scenery #flora #beauty #garden #evening #vibes",11.0,17.0,113,love
Eimhear Ó Dálaigh,@OEimhear,May 13,"A few family pictures before we head home to bed and we decided to recreate the picture of me and Handsome Husband from my 21st birthday in 1988, sitting at the same table. #family #love #loveislove #Children #kids",10.0,,49,love
justbeingBuffie,@BuffiePurselle,May 13,What’s wrong with dating a bus driver? Wtf do YOU do? #relationships #finance #buffiepurselle,3.0,2.0,34,love
Rubén Flores,@RubenFloresNYC,May 13,"Rescued a #Baby #Robin while running around the Jacquie Onassis Reservoir, & took it to the 
@wildbirdfund
 for rehabilitation! Pray for him, so he can recover! 
@CentralParkNYC
 @BirdCentralPark
 #birdcp #birdcpp #birdlover #birdphotography #wildlife #babybird #rescue #love #NYC",4.0,5.0,55,love
@Joe,@JoeTseGy,May 13,"""Worth to Listen one of Our Hero"" #Respect #Love #TDF #Tigray",1.0,5.0,13,love
Richard-C.Armitage-World,@RCA_Pics,May 12,"~ I feel like I'm associated with violence, and I'm really not a violent person .... So yes, I would like to do something nice and quiet that is about love. ~

⚘#RichardArmitage⚘ #LaraHillier #Odette #Swann #theatre #kiss #love",5.0,6.0,73,love
Estelle Ellis,@RealKrystalFox,May 13,I love this cutie!! Chunky like me lol #cuddly #strong #gratefulformybody #gratefulformyfans #love,3.0,45.0,282,love
Conall Ó Céidigh,@AnCeideach,May 13,"Say hello to the happiest man in the world! All thanks to my stunning wife 
@katv01
  #love #marriedcouple #MarriedLife #2weeks",1.0,,12,love
Brendan,@ChemScrapes,May 13,"And now for something completely different...
#love #partnership #support #Wellbeing",1.0,,12,love
Learn about Sexuality: the facts & explanations!,@LrnAbtSexuality,May 12,"Few women have any interest in any information about sexuality. Unlike men, women are not aroused by sexual discussions. https://LearnAboutSexuality.org #JaneThomas #relationships #SexualHealth",2.0,5.0,8,love
It Is Written,@itiswritten,May 12," No one can separate you from Christ’s love. 

#love #separate #heart #new #forever #faithful #hope #faith #mercy #forgiveness #itiswritten #verseofth #inspirational #salvation #God #Jesus #HolySpirit #Christ #blessed #goodnews #gospel #Bible #photooftheday #scripture #iiw",,25.0,66,love
Joanne Brown (Dickson),@JoanneBrown81,May 13,"All You Need Is Love 
#PhotoOfTheDay #MomLife #MyWorld #MyLittleLove #MyHeart #ThisIsLove #KeepSmiling #Love",1.0,,27,love
SAJ أمين ساجواني,@ameensajwani,May 12,"She stood beside me,
Umbrella in hand,
To protect me from raindrops.
But she don't you know that,
I don't care about raindrops
Rather, I derive warmth from her shadow scattered over
my body 

#OnceUponATime #Lovestory",,5.0,12,love
Koray,@korayguerel,May 12,"Natural love... ( for all of u) 

#photography #fotografie #art #photoart #nature #photo #NaturePhotography #love",1.0,5.0,35,love
Joanne Brown (Dickson),@JoanneBrown81,May 13,"………we need our children more than they will ever realise.
Life won’t always be this way my baby girl & I will vow and fight with every breath & ounce of strength.
P.s How incredible was Gabriella’s “Rainbow Cloud”  ?!
#MamaLife #BabyGirl #ThisIsLove #Love",,,6,love
Troy (T. E.) Wilderson | Writer & Editor,@MizGolightly,May 13,"My seester will be here in about five hours! Also:
#Love is picking someone up from the airport when you'd normally be in bed at that hour ",,,7,love
Creativity's Calling,@CreativitysCall,May 13,Simplicity. The work continues as a weekend change of pace is now afoot. The beat goes on. Melodies. Harmonies. #ThankYou #Joy #Kindness #Love #Play #Purpose,,1.0,17,love
BidloPerv.conk.ftm.LOVE,@BidloPerv,May 13,"Good evening my #LOVERS! I just airdropped some $LOVE to all #HeadFullOfChill holders! If you already had some $LOVE you might have more now! 
Congrats!

Does that I mean I #LOVE some people more than others? IDK maybe...if that bothers you go mint an #HeadFullOfChill and dm me",4.0,5.0,14,love
Roxyjeeper,@RoxyJeeper,May 13,"Looking at houses with my fiancé and I show him this pic and I tell him I want this kitchen. 
If you know, you know some good times happened here 
#love",1.0,,21,love
Love artGlobal,@LoveArtglobal,May 13,"WHAT came FIRST the STATEMENT or the ARTWORK?

#LoveForever 

#streetarthasavoice #love #mh #ptsd",,2.0,6,love
Maggie Christensen,@MaggieChriste33,May 13,"ON SALE all weekend. 
Meet three of the women of Granite Springs in three full length novels filled with emotion. Stories about friends and families, loss, hope, love and all that comes with the dynamics of family life.
http://viewbook.at/GraniteSprings1-3…
#kindle #secondchances #romance",,12.0,2,love
Vicky Whedbee,@vicky_whedbee,May 13,"""I loved the unexpected twists and turns, and it definitely pulls at your heart strings.
This is one to add to your must-read list!""

http://relinks.me/B01M0JJNLP

#ThingsHeHadntToldHer #BookReview #BookBoost #WritingCommunity #LoveStory",,21.0,13,love
Cryptid of the Loop - PNGTuber,@42Pigeons,May 13,"The bar has now been set for any future relationship.

#RelationshipGoals",1.0,1.0,5,love
John Anthony Miller,@authorjamiller,May 13,"The Widow’s Walk
Cape May. N.J., 1976:
Mystery, romance and buried treasure for a divorced NYC editor.
#mystery #cozymystery #Romance
https://amazon.com/dp/B09F6Q41CH/
https://amazon.co.uk/dp/B09F6Q41CH/",,12.0,9,love
"peace, peace, peace",@gede_prama,May 13,"Keep seeing others... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",,3.0,6,love
Kings Heath United Against Racism,@KingsHeathUnity,May 13,Myki Tuff + Friendly Fire Band  #UnityWeekender #Reggae #Dancehall #Birmingham #Music #Peace #Love #Unity,,5.0,4,love
Pleasant Days,@Thedeepfriedte1,May 13,"Too much injustice in this world. Too much prejudice, discrimination, and it keeps going on. 

#peace #love",1.0,3.0,9,love
"peace, peace, peace",@gede_prama,May 12,"In winter... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @gary_hensel
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",,1.0,8,love
𝙃𝙤𝙪𝙙𝙞𝙣𝙞,@houdini_af,May 12,"The number of amazing lovers in this lil movement has grown today to 255.  More than doubled 

Thank you  #hbar

Wallets that had very few #NFT, I just sent you enuff $love to get another one.



it’s all so #love ",4.0,5.0,15,love
A.A. Schenna,@ASchenna,May 12,"Brenda thought she was too old and romances were over until she met John.
#Romance #KindleUnlimited 
https://amazon.com/Love-Behind-Bars-Schenna-ebook/dp/B0C413NS6Y?ref_=ast_author_dp…",,13.0,6,love
Finn Stitch (Comms open),@Finn_Stitch,May 13,"Good night ye beautiful pirates, thank you all for the love you shared with me today 

It has been a really nice Bday

Much love! See you all again in a few hours

#love",,2.0,8,love
☆*.:｡.✿ ᒍᗩᘔᗰIᑎE .:**:.☆*.:｡.✿,@SuspirosAlAlma,May 13,"You always make me smile endlessly.

#truelove",,22.0,40,love
"Mark Scott Piper, Award-Winning Author",@mpiper_writer,May 13,"This elegantly written novel is rich in historical detail, compelling characters, humor, adventure, and even a little romance. A very satisfying read.”

“I was gripped from the first page to the last.”

#mystery #literary #adventure #romance

https://amazon.com/Old-Block-Mark.../dp/B08J89TKYR…",,14.0,6,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 13,"The Glory Days of Piracy await you, come Sail away into an Exhilarating, High Seas Adventure where the Stakes are High, the Hero is a Seductive and Dangerous Pirate, the Heroine is Feisty and Courageous, the Villains are Deadly, and the Romance is Sizzling Hot. #romance",,9.0,8,love
The Main Man33,@main_man33,May 13,"The Lord bless you & keep you; the Lord make His face shine upon you, & be gracious to you; the Lord lift up His countenance upon you, & give you peace Num.6:24-26 #GodBlessYou  #HappyWeekend #HappyMothersDay #GodBeWithYou #Love  #GodsWarriors #TeamJesus ",1.0,3.0,9,love
𝐊𝐢𝐧𝐠 𝐂𝐡𝐚𝐫𝐥𝐞𝐬 𝐈 𝐑𝐞𝐭𝐮𝐫𝐧,@KingCharlesIRTN,May 12,"Wishing everyone a great and good weekend.
Thank you for your friendship, love & support 

#ThankYou #Thankful #Love #CharlesI #KingCharles #Scotland #Edinburgh #Piper #Bagpipes #Tartan #Cavalier",1.0,9.0,40,love
Jan Romes,@JanRomes,May 12,"You can get all 4 ebooks for $3.96! 
TEXAS BOYS FALLING FAST SERIES:  Married to Maggie, Keeping Kylee, Taming Tori, & Not Without Nancy  #romance #humor #Texas #Dallas #KU https://amazon.com/gp/product/B074CFVG2Z?ref_=dbs_p_mng_rwt_ser_shvlr&storeType=ebooks…",3.0,99.0,49,love
Two Hands Productions,@2handsprod,May 12,"We make movies that reflect our own lives that we hope people will relate to.

Has anyone else in a long term relationship thought about having
 a threesome?

 #relationshipgoals #indiefilm 
@ymhmovie",1.0,,7,love
Two Hands Productions,@2handsprod,May 12,"Now we know how this may sound but 
@ymhmovie
 is based on
 personal experience and we promise to subvert expectations.
I’ll tell you this, it wasn’t the husband’s idea #indiefilm #relationshipgoals",1.0,,7,love
Michael Silva,@BurqueRudeBoy,May 13,"With all the talk in todays world about rape, about women's bodies, I share this to show that men know to stop.  If she asks you to stop, STOP.
2/
@StevijoPayne
 with the inspiration to post
#Mencanstoprape #alliesinpreventingrape #ally #stongmennotviolentmen #Respect  #love",,1.0,59,love
karma chameleon,@caelanga,May 13,"Meghan Markle is a dream. Everyone deserves a relationship where they adore the person they're with
#relationshipgoals 
And don't be hateful. Hate is ugly",,1.0,19,love
Lisette Brodey,@LisetteBrodey,May 12,"MEG: Coffee & Dessert in Key West Series: Book 1 

Terrific sweet #romance that's perfect for the beach! 

https://amzn.to/3DcD2zD
@JanRomes",1.0,6.0,6,love
H. K. Deeb,@HadiDeeb,May 13,"""The biggest human temptation
Is to settle for too little."" 
- Thomas Merton  

#quotes #quotesoftheday #quoteoftheday #quote #LiteraturePosts #ThomasMerton #temptation #humanity #Christianity #life #Catholicism #love #Ukraine #death #Merton #art #painting #VsevolodMaksymovych",1.0,5.0,1,love
John Hawkhead,@HawkheadJohn,May 13,"I’m in this week’s HIS from 
@NVWritersHouse
 on the theme of ‘finding love’:

charity clothing
rinsing out yesterday’s
romance

#love #senryu #haiku #recycled",2.0,7.0,33,love
Crissy Sinopole,@VibeSober,May 12,"I’m getting to know who I am, and you know what? It’s pretty wild. Why I waited so long is beyond me, but what I do know is I’m making the time I have now, count! 

#RecoveryPosse #selfimprovement #selflove #selfawareness #love",,1.0,10,love
Pamala Knight,@pamalaknight,May 12,"It’s time!!! We’re accepting workshop proposals for 
@ChicagoSF2024
 Submit your ideas  https://chicagospringfling.com #writerscommunity #writersconferences #romance",,13.0,18,love
Jan Romes,@JanRomes,May 13," #99cents Jake Garrison is an all-around nice guy who's down-to-earth & a quiet people-pleaser until someone pushes his buttons. Tori Caye not only pushes his buttons, she drives him crazy in a way he wishes she wouldn't. #romance #KU https://tinyurl.com/ya6nxwmv",,43.0,18,love
Kari Joys MS,@KariJoys,May 13,"Leave a legacy of #Kindness! #JoyTrain #Joy #Love #Peace  RT 
@SavvyBabii",2.0,5.0,11,love
"Richard M. Wardrop III, MD, PhD, FAAP, FACP, FHM",@Mud_Fud,May 13,"#Peace. #Love. #Hope. A galaxy of stars at the #STJ Clinic 
@CCF_IMCHIEFS
 #IMRP Frame B! 
@IamWWallace
 @AndreiBrateanu
 @DrewfordMD
 @BMcElderryMD
 @ianpersits
 @SarahKhan9894
 @G_Goldar
 #DrCarolineOlt (others not on #Twitter! )
@CleClinicGME
 @JollyMD_GIM
 @BryceMontane
 @EdenBern",,3.0,33,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 13,"S H A T T E R E D 

Warrior Markay is a princely figure clad in icy darkness, a profound and seductive mystery that Rossin Morgan lustfully itches to unravel. #book #books #romance #bookrecommendations #HistoricalFiction #booktwitter #booksworthreading
http://amazon.com/author/raellelogan…",,6.0,9,love
Kathleen Harryman,@KathleenHarrym1,May 13,"“No, no, no!” I shouted and shouted. “You’re not having him, you hear me! You’re not having him. I’m taking him home.”

The importance will never mean so much.

http://getbook.at/thepromise

#KU #Kindle #Audible #Paperback
#HistoricalFiction #Romance #WWII #histfic #historicalromance",1.0,100.0,50,love
"Cathie Dunn: Books, History & Coffee Pot Book Club",@cathiedunn,May 12," ""Compelling... Evocative... Atmospheric...""

Ooh, Love Lost in Time is racing to the top of #TimeTravelRomance charts in UK, Canada & Australia. Thank you, lovely readers! 

*Only 99p / 99c for a few days!*

http://mybook.to/LoveLostTime
#DualTimeline #mystery #romance",,8.0,4,love
Carol Reading Ladies,@ReadingLadiesBC,May 13,"Music and mermaids in this multigenerational sweet romance...
Mermaid Beach [Book Review] #romance #series #blogger #bookblogger #bookworm #bookreview #booktwitter #MermaidBeach 
@HarlequinBooks
 #Netgalley",,22.0,24,love
TheLesbianReview.com,@LesbianReviews,May 13,"Which #romance trope will win, May/December or Fauxmance? Discover what the author themselves think and if indeed one of these tropes can be crowned the top romance trope!

Book your tickets https://ticketstripe.com/events/1034361

#sapphic #lesbian #lesbianbooks #lesbianfiction #events #reading",,2.0,6,love
SOS Travel,@Sostraveluk,May 13,"Love  @ first sight

We first visited #Marrakech 11 years ago next month, it was our first #trip to #Morocco  & we really fell in #love  with the #redcity. Since then we have returned many many many times & this #city feels like our #home. It most definitely is our #happy…",1.0,3.0,17,love
Miss D.,@bonobochick,May 13,"I'm glad that Cassie got a full-fledged #romance that played out over most of S3 of #BigSky. In S1, she had the triangle with Cody & Jenny. At the end of it, we saw that Cody's ghost went to Cassie as the last person before fading away, so that implied she was the LOHL.",1.0,,4,love
Angie King,@JangHoonLuv,May 13,"Toots: ""Happy #Friday !

I'm just gonna play with my wicker ball a bit!

What are YOU gonna do?""

#tuxie #Toots #CatsofTwitter #FridayFun #love #BeKindToAll #pets #animals",,,5,love
Uvi Poznansky Author,@UviPoznansky,May 12,"Uvi  She was separated from the rest of us by the innocence in her eyes
An amazing WWII #LoveStory. Listen to this #audiobook now!
http://uviart.blogspot.com/2018/02/she-was-separated-from-rest-of-us-by.html?spref=tw… …",1.0,9.0,2,love
Zenithnovel,@ZenithNovel,May 13,"#WritingCommunity! Let's have a little #ShamelessSelfPromo on this #thirstythursday to show off your works.
Post your latest book, links, blogs, etc... Please share for max exposure.
#writerslift #amwriting #fantasy #scifi #horror #thriller #Romance",3.0,3.0,5,love
Uvi Poznansky Author,@UviPoznansky,May 12,"Uvi  Love story during World War II
Review #Romance #WWII
http://uviart.blogspot.com/2016/10/love-story-during-world-war-ii.html?spref=tw… …",,4.0,2,love
Ram Dass,@BabaRamDass,May 13,"Is desire useful on the spiritual path?
The desire to become enlightened is still you desiring something. What happens is you start to touch places way beyond … https://ramdass.org/is-desire-useful-spiritual-path/…
#ramdass #podcast #spiritual #meditation #love #mindfulness",,3.0,6,love
Kari Joys MS,@KariJoys,May 13,"Did you know that a #Hug... #JoyTrain #Joy #Love #Peace #Kindness #MentalHealth RT 
@1madwoman1962",1.0,4.0,12,love
Reece's Rainbow,@ReecesRainbow,May 13,"Oh the cheeks! Jesslyn has already experienced tremendous loss in her young life. She needs a #family to see her worth and give her the security, support, and #love she needs to thrive. Could you be that family?

http://reecesrainbow.org/childgrant/jesslyn… 

#adoption #hydrocephalus #babygirl #hope",,4.0,4,love
Mrs Neely-Hayes MBE,@NeelyHayes,May 12,"Sending the biggest high five to every Year 6 student across the country... you are ALL amazing!! 

Now enjoy the weekend...#softplay #Park #painting #fun #games #love",,,14,love
William Stanek (Microsoft/O'Reilly/Macmillan/...),@williamstanek,May 12,"Tropical Sunset! http://360studios.pictorem.com. Your visits, likes & shares help us grow. Help save our galleries. Art is forever.  Every photograph has a story to tell 

#photography #sonyalpha #artist #photography #seattle #portland #travel #business #photographs #home #love #style",,,4,love
PasquesiHome&Gardens,@Pasquesis,May 12,"We wish a happy Mother's Day to all of the wonderful moms!
https://pasquesi.com/home-accents-gifts/celebrate-mother-s-day… #MothersDay #flowers #love",,2.0,4,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,May 13,"The tantalizing romance you want, the seductive hero you desire, the bloodthirsty villains you fear, the exciting, high seas adventure you crave... you'll find all that and more in the sizzling embrace of a captivating pirate. #book #books #romance http://amazon.com/author/raellelogan…",,10.0,7,love
Lisette Brodey,@LisetteBrodey,May 13,"Great sweet #romance series by 
@JanRomes
 
Super price! Start reading today! ",1.0,8.0,5,love
The Main Channel,@MainChannel_,May 13,"'(
@NinsTheWriter
's) book contains romantic tension, deep unforgettable love, and heartbreak.'

http://amazon.com/dp/1645405397

'A 5 romantic western.'

#romance #lovestory #historicalfiction #westernromance #westerns #cowboys #Apache #NewMexico #IARTG  #books #ebooks",,1.0,2,love
The Victory Channel,@GoVictoryTV,May 13,"""It is possible to love people that hate you, and the reason is because of the agape love of God flowing through you."" - 
@DonnaMHowells
 

#Friday #Today #VictoryChannel #DonnaHowells #Agape #Twitter #ThinkAboutIt #GodsLove #TakingYouForward #Love",1.0,1.0,30,love
Kari Joys MS,@KariJoys,May 13,"Today & ALWAYS, let your #Love flow!

#JoyTrain #Joy #Kindness #kjoys1 #MentalHealth #Mindfulness #IQRTG #GoldenHearts #IAM #Blessed #IDWP #Mindset #FridayFeeling #FF #FridayMorning #FridayVibes #FridayThoughts #FridayMotivation #FabulousFriday",,4.0,8,love
Be Here Now Network,@BeHereNowNet,May 12,"In this special episode, Raghu, RamDev (Dale Borglum), and Jackie Dobrinska weave the tapestry for heartfulness as a way of life. https://beherenownetwork.com/raghu-markus-mindrolling-ep-489-heartfulness-as-a-way-of-life-with-ramdev-dale-borglum-and-jackie-dobrinska/…
 https://youtube.com/watch?v=zoWhUPFrShs…
#podcast #meditation #yoga #mindfulness #spiritual #love #ramdass",,2.0,3,love
Sunny,@peachandcats,May 13,"“All My Life” I was taught empathy Marilyn & her Vinnie needs help to pay Rent/Utilities & Groceries Please send donations to http://PayPal.me/BellaandVinnie 
@marilynwinders
 Fair Pickleball “Fast and Furious” #InternationalNursesDay #BamBam “The Mother” #ZeldaTearsOfTheKingdom #love ",1.0,12.0,8,love
Self-Publishers' Showcase,@SelfPubShowcase,May 13,"Trans women of color are turning up dead in the Village, and the police don't seem to care. It's up to a cater waiter, and a beat reporter to solve the case.  https://amazon.com/gp/product/B09FYPNBC8/… #LGBTQ #Romance #Mystery 
@lankyguy",,1.0,4,love
Roma!,@romanenco,May 11,"Don't you love details??? 
Commissions are OPEN 
for detailed backgrounds 
 Just DM me! #pixelart #love",10.0,69.0,523,love
RappCats,@RappCatsAdopt,May 11,"The sick #kittens we rescued last p.m. are doing well! A warm, safe room, food & medicine & voila - big diff in a day. Whew! This is 1@3 - more pix coming. #kitten #cat #AdoptDontShop #Virginia #VA #cute #love #luv #goodnews #PositiveEnergy #KittyTwitter #health #nova #dc",11.0,75.0,321,love
Scott,@Havenlust,May 11,"To escape and sit quietly on the beach - that's my idea of paradise. #Galapagos 
@LorenaMHurtado
 #love",18.0,58.0,278,love
Mocha,@PN3skLO4IzdYVcA,May 11,"very nice person

#GoodMorningTwitterWorld 
#Everyone 
#friends 
#love ",4.0,58.0,109,love
𝙂𝘼𝙈𝙀𝙭𝙂𝙄𝙍𝙇,@XxxGAMExGIRLxxX,May 11,"Meow ~ Today is a very happy day 
Hello Kitty in 
@FallGuysGame
 
I love Hello Kitty
Thank you, dreams do come true

#HelloKitty #Sanrio #Love #Cute #GamexGirl #GamerGirl #Girl #Ps4 #Ps4Share #cat #Kitty #Cutest #FallGuys #Meow",5.0,1.0,69,love
Zee,@growingupzee,May 11,"My sister, Rashka, itching to be in show business.  #CatsOfTwitter #love",5.0,13.0,141,love
⍟ ᥫ᭡ Ɠя3тє ᥫ᭡ ⍟,@Gr3Te4rights,May 11,"Daily couple therapy 
#GretiansTag #effortnotperfection #consistency #commitment #compromise #GirlTalk #Gr3toplist #lifelessons #couplestherapy #CouplesGoal #MentalHealthAwarenessMonth #MensHealth #mensmentalhealth #Resist #genuinefeelings #mentalhealth #relationshipgoals",1.0,2.0,4,love
Commons Church,@commonschurch,May 11,"Paul and homosexuality  

#peace #lord #inspiration #life #bible #wordofgod #motivation #godislove #relationship  #scripture #sermon #christians #quotes #holy #wisdom #blessing #jesus #love #community #sexuality",3.0,4.0,28,love
JayLilRoseCollection,@TheJayLilRose,May 11,"#JayLilRoseCollection shows our #supporters #love & we did tell #you we absolutely  
@ZombaeUndead
   Thanks for all your continue #support of our brand with your purchases, video unboxing, & wearing our #AMAZING merch #AI #horror #mua no © ™ to zombae likeness",,3.0,6,love
The Battle Bunnies NFT,@battlebunnynft,May 11,"Shoutout to our incredible Artists & Founders 
@FrankLaNatra
 & 
@ChristaTBB
 

Husband & Wife #PowerCouple who are amazing!!

They're always in #Discord & such sweethearts!

& super #Talented at everything they do! 

#flufflefam #NFTFounders #NFTProject #Love #duo",9.0,15.0,26,love
Beautiful & Aurellia,@Aurellia421,May 10,"Follow my 
#Love",7.0,74.0,413,love
Kessily Lewel,@KessilyLewel,May 11,"A rekindled romance. A second chance at love. The Dominant she needs.
https://amazon.com/gp/product/B0BBCKFGGF…
 #RomanceSG #romance #ebooks #yesdaddy #contemporaryromance #book #CowboyRomance #amreadingromance #steamyreads #Spanking #KinkyRomance #DaddyKink #readingForPleasure #BoxSet #Wednesday",,17.0,19,love
Melisa Quigley Author,@MQuigley1963,May 10,"Dreaming
Birds fly free
You’re there waiting
I hope, for me
I reach for you
Fall off the cliff
Down, down, down
Into the abyss

#BooksWorthReading #poetrytwitter #poetrycommunity #PoetryInMotion #Novel #LOVESTORY 

https://mybook.to/Quigley_Bereft",,326.0,390,love
sarahlouisemulligan,@sarahlmull82,May 11,"I Am - Right Beside U

I Stand - Right Beside U

I Stay - Right Beside U

I'll Be - Right Beside U

ALWAYS 

I Know A #GoodMan-When I See One

Every DART & ARROW I Took For U

Was WORTH IT

#Loyalty is EVERYTHIN 

So Amazin To Have Met U In #Doonbeg #Ireland

#Love U",3.0,5.0,56,love
"Muttville Senior Dog Rescue, San Francisco",@Muttville,May 11,"GANDALF (pink hat) was #adopted by his wonderful #foster mom, Cheyenne. Gandalf is one #luckydog! He's living in #SanFrancisco with  doggy & kitty sibs now.
He's soaking up the #love and he'll enjoy the beach-one of his favorite things! ",1.0,15.0,90,love
Carmelite Quotes @carmelitequotes,@carmelitequotes,May 10,"""Let love be genuine; hate what is evil, hold fast to what is good; love one another with mutual affection; outdo one another in showing honor"" (Rom 12:9-10).

#lovequotes #stelizabethofthetrinity",,3.0,14,love
Karita Mattila,@MattilaKarita,May 11,"SALOME #4 TONIGHT 

Stopping by at back stage, to breath in atmosphere… 

And now this #Herodias is ready for her makeup & wig 

TOI TOI TOI to the whole team 

#HoustonGrandOpera #LOVE",10.0,4.0,380,love
𝐌𝐚𝐦𝐢 𝐒. 𝐊𝐚𝐭𝐞,@mami_mami813,May 11,"As the sun shines bright, may your day be blessed with joy, love, and happiness. Wishing you a warm Thursday good morning..

#ThursdayMorning 
#Love #Family ",2.0,48.0,128,love
Fab Occasions™ ( The Fab App ),@the_fab_app,May 10,"POV- That inexpressible feeling when you are marrying to your bestfriend... 

#indianbride #indianwedding #couplelove #couplegoals #relationshipgoals #bollywoodwedding #lehenga #romanticsongs #romanticcouples #romantic #couplebatik #manifesting #weddingday #bestfriend #love",,1.0,2,love
Natalie,@nat_m95,May 11,"You should love yourself then you can love others.

Have a wonderful night dear friends 

#love
#wednesdaythought",1.0,19.0,60,love
Creativity's Calling,@CreativitysCall,May 11,Let go. The work continues. The beat goes on. Melodies. Harmonies. #ThankYou #Joy #Kindness #Love #Play #Purpose,,1.0,12,love
It Is Written,@itiswritten,May 10," Jesus wants to glorify you! 

#glory #glorify #new #change #transform #help #truth #love #mindset #new #itiswritten #verseoftheday #inspirational #salvation #God #Jesus #HolySpirit #Christ #goodnews #gospel #Bible #photooftheday #scripture #iiw",1.0,16.0,73,love
breeze of Life,@breezelife2023,May 11,"“Lovers don’t finally meet somewhere. They’re in each other all along.” 𝓡𝓾𝓶𝓲

#rumi #quotes #life #nature #healing #love #trend",,30.0,68,love
Dana Hawkins Author,@DHawkinsAuthor,May 11,I love love. I love writing about love. I love reading about love.  Give me all the #romance #books suggestions you have! I am looking for new ones to dive into. Bonus for sapphic but not required  #RomCom #WritingCommmunity,8.0,,19,love
Vicky Whedbee,@vicky_whedbee,May 11,"Not your run-of-the-mill love story...

http://relinks.me/B072BMPSYR

#Appalachia #Reading #readingforpleasure #readinglist #readingcommunity #WritingCommunity #bookreview #readersoftwitter #Lovestory #suspense #cleanreads #kindleunlimited",,31.0,22,love
Adoring KStewart Fan,@AdoringKS,May 11,‘About tonight   #la #hollywood #chanel #fashionshow #love’ https://instagram.com/p/CsDdm-Zufwr/,,13.0,45,love
