Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Parameswaran Ponnudurai,@ParamClicks,Jun 2,"Family bonding time! Oystercatcher parents with their kids @ Long Island, New York, USA. (2023-05-31) #TwitterNatureCommunity #BBCWildlifePOTD #ThePhotoHour #IndiAves #NaturePhotography #wildlifephotography #oystercatcher #FamilyLove",11.0,19.0,219,family
NateBige,@NateBige,Jun 2,"Day 52 until 
@Aaron7Chiles
 commits to helping lead our D to being one of the best in the nation! 

#family | #GoBlue | #Born2Play4Michigan | BF",2.0,7.0,77,family
NateBige,@NateBige,Jun 2,"Day 26 of Tweeting until 
@AaronScottJr1
 commits to THE university of Michigan! 
#NoFlyZone 

#Family | #GoBlue | #Born2Play4Michigan | BF",5.0,7.0,88,family
Dionne Gordon,@Dionne_Gordon9,Jun 1,Cannot wait! A fantastic opportunity to bring our community together  #BringingPeopleTogether #Family #BelieveInBetter,,4.0,12,family
Jayden Everett,@CoachJ_Everett,Jun 1,The Freshman have arrived… #Family #AnchorDown,6.0,24.0,223,family
VTOMAN,@VTOMAN_Official,Jun 1,"Power up your family time with #VTOMAN Jump 1500X! Watch football, cook, & chill with 12 devices. 1500W, 2376Wh, , safety, & jump-start ready. Upgrade now! #Jump1500X #PowerStation #FamilyGoals #HomeSweetHome ",2.0,3.0,6,family
Alex Fazel,@alex_fazel,Jun 2,"#Family   #Love  were the 2 most mentioned words at the 
@SwissBorg
 retreat. 

My brother 
@Cyrus_Fazel
 was passionately talking about YOU the community and importance of #CHSB reaching the top 50 ",15.0,41.0,131,family
Jaley James,@JaleyJames,Jun 1,"Closed an unforgettable chapter yesterday…
• Moved to an amazing school
• Made history in softball 
• Bronze medal state finalist 
• Made life long friends 

God knew I needed to be in Grandview, TX #zebra4life #zebranation #statefinalist #family 
@AsNational2024
…",1.0,7.0,64,family
NateBige,@NateBige,Jun 1,"Day 18 of tweeting until 
@IMarion_Stewart
 commits to catching dimes from JD in the Big House! 

#GoBlue | #Family | #Born2Play4Michigan | BF",2.0,4.0,37,family
NateBige,@NateBige,Jun 1,"Day 51 until 
@Aaron7Chiles
 commits to helping lead our D to being one of the best in the nation! 

#family | #GoBlue | #Born2Play4Michigan | BF",2.0,6.0,57,family
NateBige,@NateBige,Jun 2,"Day 10 of tweeting until 
@jjls_14
 commits to joining his brother 
@Jerodsmith44
 in the Big House creating a lock down DL! 

IT IS TIME!!!

#GoBlue | #Family | #Born2Play4Michigan | BF",3.0,6.0,54,family
NateBige,@NateBige,Jun 2,"Day 45 of tweeting until 
@BRob_2323
 commits to dominating the Edge in the Big House! We need your work ethic and leadership! 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,6.0,47,family
NateBige,@NateBige,Jun 2,"Day 45 of tweeting until 
@JordanShipp15
 commits to catching Dimes from 
@iamjadyndavis
 side by side with your boy 
@ChanningGoodwin
 in the Big House! 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,6.0,28,family
NateBige,@NateBige,Jun 2,"Day 19 of tweeting until 
@IMarion_Stewart
 commits to catching dimes from JD in the Big House! 

#GoBlue | #Family | #Born2Play4Michigan | BF",2.0,6.0,66,family
Tyler George 25’ SLOT WR/DB,@George_Tyler10,Jun 2,Another day of work!! Everything’s coming together. #Family,2.0,3.0,26,family
Superdad Damo,@damoscanz,Jun 1,"Drinking buddies Vs friend…..

Men struggle to tell the difference.

Do you? 

#dad #health #healthy #family #workout #work #gym #fatloss #weightlosstransformation #alcohol",2.0,2.0,17,family
Cooper Basketball,@cooperjagsbb,Jun 2,"JAGUAR  PANTHER
Congrats to our guy 
@caleb_brooks33
 on signing his Letter of Intent today! Caleb is headed to NCAAD2 Ohio Dominican University where he will continue his journey on the hardwood!#Family 
@ODUPanthers_MBB
 @CooperAthletic1
 @RCHS_Jaguars",2.0,7.0,56,family
Static Holidays,@StaticHolidays1,Jun 1,"Book your affordable holiday now with static holidays with all  luxury 
#summer #holidays #affordable #family #fypシ #Travel",,,2,family
AZLAN,@Beata_Azlan,Jun 3,"It’s #DonutDay 

On today’s episode of “Cooking with Chef Azlan” we made doggie friendly donuts  
Hopefully you will get to try some
Enjoy! 
*recipe included at the end of video
#dogsoftwitter #DonutDay2023 #baking #fun #Friyay #weekend #lakelife #family #cutedog",63.0,40.0,416,family
NateBige,@NateBige,Jun 1,"Day 44 of tweeting until 
@JordanShipp15
 commits to catching Dimes from 
@iamjadyndavis
 side by side with your boy 
@ChanningGoodwin
 in the Big House! 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,5.0,20,family
Bravehearts U15s,@BraveladiesJNRS,Jun 2,"Happy New Month 

#Bravegirls
#Family",3.0,8.0,82,family
Gan Jing World,@GanJingWorld,Jun 1, Baby's hilarious reaction to trying lemon for the first time    #GanJingWorld #baby #toddler #kids #family #humor #lemon,1.0,15.0,121,family
J.S. Park 박준,@jsparkblog,Jun 2,"Some of my work fits. If I ever have any style, it’s because my wife & the rest of my family pick my clothes.  #hospital #chaplain #family",4.0,3.0,72,family
Davido,@Davidooifficial,Jun 2,"Vibing to JABURATA by Bredhkn. Y'all should go and stream it 

#bredhkn #Davido #Timeless #family",3.0,4.0,60,family
Kougar Baseball,@kougar_baseball,Jun 1,"For the final time this season… 

#family #valley",1.0,4.0,13,family
Harriet Thorpe,@harriet_thorpe,Jun 1,"Tonight
@bbceastenders
 
The Knights Stars, start to shine on #thesquare 
#family",7.0,12.0,88,family
NateBige,@NateBige,Jun 1,"Day 9 of tweeting until 
@jjls_14
 commits to joining his brother 
@Jerodsmith44
 in the Big House creating a lock down DL! 

#GoBlue | #Family | #Born2Play4Michigan | BF",2.0,6.0,60,family
Broncho Volleyball,@LafJeffVball,Jun 2,"Pre-season week 1 in the books  
#FAMILY #BronchoVolleyball",,2.0,12,family
NateBige,@NateBige,Jun 2,"Day 42 of tweeting until 
@JBeasley_2024
 commits to leading our front 7 to shutting down that run game 
@UMichFootball
 ! IT’S TIME

#Family | #GoBlue | #Born2Play4Michigan | BF",3.0,7.0,50,family
Manu | ಮನು,@Manu_Yash_cult,Jun 2,"Picture of family, happiness, caring, pure love, adorable, bonding, culture etc....
#YashBOSS 
#RadikaPandit
#FamilyGoals",1.0,13.0,80,family
ExtraFoxxy.algo,@EFoxAJ,Jun 2,"I know I'm normally posting about $Algo , $coop or $PRSMS #PristinePrism but I got out in the sun today, and hope you all take time to enjoy some #nature and #Family.",3.0,2.0,17,family
NateBige,@NateBige,Jun 2,"Day 74 of posting until 
@taylortatum06
 commits to the only school that makes sense for an RB to run behind the soon to be 3peat 
@JoeMooreAward
 winning OL!  Be that 1-2 punch with Marshall! Make it official!  IT IS TIME! 

#Family | #GoBlue | #Born2Play4Michigan | BF",5.0,7.0,44,family
NateBige,@NateBige,Jun 1,"Day 73 of posting until 
@taylortatum06
 commits to the only school that makes sense for an RB to run behind the soon to be 3peat 
@JoeMooreAward
 winning OL!  Be that 1-2 punch with Marshall! Make it official!  IT IS TIME! 

#Family | #GoBlue | #Born2Play4Michigan | BF",5.0,8.0,95,family
Edy Tavares,@waltertavares22,Jun 3,"Haz feliz a tu gente 
Make your people happy #mymotivation #familyfirst",5.0,33.0,947,family
Julie Martin,@JTroshupa,Jun 2,The trio are back together. Let the good times roll. #myworld #family #goodtimes ,27.0,4.0,204,family
Bean,@BeanEvette1,Jun 1,"We got to celebrate one our favorite kids tonight  
@cantillo_nick
 we’re so proud of you& love you beyond! Congratulations on your Bright Star scholarship!! We’ll always be cheering for you! #Family #Scholarships",1.0,3.0,23,family
Gate City Girls Basketball,@gcgirlsbball1,Jun 1,We had a great 3 days of Youth Camp with these future Lady Devils!  #FAMILY,,3.0,17,family
The Swan Bar,@theswanbar1661,Jun 2,"New glass to celebrate our 85 years ⁦
@theswanbar1661
⁩#family #tradition #victorianbar #bar #dublinpub #rugbypub ⁦⁦
@LVADublinPubs
⁩ ⁦
@publinie
⁩ ⁦
@DublinTown
⁩ ⁦
@Failte_Ireland
⁩ ⁦
@DiageoIreland
⁩",12.0,15.0,183,family
Richard Cooper,@RichardKoopa,Jun 1,Indiana Jones business  Been waiting my whole life to see this  #israel #jordan #holiday #summer #2023 #family #petra #indianajones #sightseeing #vacation,,,1,family
The Company,@TheDnRCompany,Jun 2,"@ESPNNY98_7FM
 
@ESPNNewYork
 
This Is Us #Family

We Literally Feel Like We Lived Out A Dream Today

Thanks ESPN & Mickey
Thank You Rick, Dave, Rj, & Santiago For Everything You Do For Us. The Four Horsemen Is The Greatest Sports Show Ever
#RepTheCompany Of 
@DRonESPN",7.0,17.0,52,family
Michelle,@Mmichelle_25,Jun 1,"""Breaking The Loop"" 
Rewrite of season 6 
Enjoy 
https://archiveofourown.org/works/33812095/chapters/84057217…
#Lucifer #LuciferNetflix #lucifermorningstar #LuciferSeason6 #LuciferFinalSeason #LuciferFanfiction #Luciferfanart #LuciferSeason5 #drawing #digitalart #family #writing",2.0,4.0,23,family
Gideon Pond Elementary,@gideon_pond,Jun 3,"Cheering on the incredible girls of the Gideon Pond Girls On The Run Team tonight as they run their race!  We're proud of our dedicated students and amazing coaches. 
 #GideonPond #TeamGP #GoGirls #One91 #CommunityStrong #Family",,2.0,11,family
Deepika Singh Goyal,@deepikasingh150,Jun 1,"Glimpse of a blissful morning at Shri Govind Dev ji Temple, Jaipur. Thank you 
@manish
.arora.1253 & @manishjuhiarora for making us know about this blissful Temple. Totally loved the vibe. 
.
.
#shrigovinddevjitemple #radhagovind #badichaupar #jaipur #family #friends #deepikasingh",8.0,25.0,560,family
way2muchJRMC,@way2muchJRMC,Jun 2,"Spent yesterday with my good friend 
@CallowayforKy
 & crew…if the 
@courierjournal
, 
@heraldleader
, 
@lbblackford
, 
@joesonka
, and 
@oliviakrauth
 were tored up bout the podcast last week…well…BUCKLE UP!  #way2muchJRMC #family #PrideMonth #whatisawomen 
@againstgrmrs",2.0,5.0,19,family
Wendy Torrance,@WendysRoom237,Jun 2,"Problemistas (2023) | Official Movie Trailer https://youtu.be/o7E75xX1N9g via 
@YouTube
 #TheShining #TheOverlookHotel #WendyTorrance #wife #mother #family #kids 
@rttanks
 @RareHelium
#movietrailer #OfficialTrailer #Problemistas",1.0,7.0,16,family
Ōlander Germany,@OverlineGER,Jun 2,"Good morning, fam!  Rise and shine, it's a brand new day full of endless possibilities. Sending positive vibes and love your way. Let's make the most of this beautiful day together!  #GoodMorning #Family #PositiveVibesOnly #ocash #oland",6.0,13.0,23,family
HRP Packaging,@HrpPackaging,Jun 1,"Yep, we go beyond just packaging. We are a family.

#family #photooftheday",1.0,17.0,22,family
Hudson Raiders Baseball,@Hud_BaseballWI,Jun 2,The Raiders come from behind to repeat as regional champions. We head to sectionals in Marshfield next Tuesday. Opponent is D.C. Everest and game is set for 1:00. #GoRaiders #Family #NoPitchesOff,2.0,16.0,65,family
Chris Raff,@ChrisRaff7,Jun 2,"Best Collage Pic Ever!!! With My Dad at Old Mile High...With My Niece & Nephew at Mini Mile High 
@Broncos
 @johnelway
 @5280Miles
 @EmpowerField
 #Broncos #BroncosCountry #MileHighMagic #Family",1.0,3.0,8,family
Kim Ingram,@KimIngram22,Jun 2,"My #mom is awesome.  Brought a #student's shirt home after school.  He needs it for #graduation2023 tomorrow.  She dropped everything to sew and iron it! #love #family #lovewhereyoulive #lovewhereyouwork 
@lshspioneers
 @LSPioneers",3.0,2.0,22,family
Ciara Lawrence,@ciarale01,Jun 2,When your lovely cousin u2's Edge comes and pops in to your pad for a cuppa and a visit!  #secretvisit #family ,2.0,8.0,60,family
𝐌𝐚𝐦𝐢 𝐒. 𝐊𝐚𝐭𝐞,@mami_mami813,Jun 2,"Nothing is more refreshing than a beautiful morning that calms your mind and gives you reasons to smile. Good morning. Enjoy the day have a great and a calm Friday..

#FridayMorning 
#Love  #Family ",2.0,54.0,107,family
CARA,@CaraHartl4,Jun 2,Had fun today with my sissy’s Emma & Aubrey  #DogsofTwitter #HuntingtonBeach  #Family,4.0,5.0,38,family
Derrick Teagle,@THS0824,Jun 3,"I love to see your intensity on defense 
@LalahJOY2
 …. I can’t wait to see that on a daily basis. #Family",,2.0,5,family
２．２１％,@winmetauvin,Jun 1,"""dinner time #family""  https://instagram.com/p/Cs9Dvy-y7FC/

win metawin 
@winmetawin
 #winmetawin",,36.0,61,family
RealMonkeyTheCat,@RealMonkeyCat,Jun 1,"I  .
@Chasten
⁩ & Pete Buttigieg 

#FamilyLove #LoveIsLove #Pride 

#DemVoice1 ",3.0,34.0,77,family
iamneelie09,@iamneelie09,Jun 2,"Friday lunch be like!
#longweekend
#FamilyLove 
#homecoming",1.0,,9,family
@qtsooya,·,Jun 1,oh they clearly not #FAMILY like you thought DJEJSJJSJ,3.0,7.0,227,family
Palmyra Lacrosse,@PalmyraBLAX,Jun 1,"Congratulations to Brady Ward on being named USA Lacrosse All-Academic!

#ALLIN | #FAMILY",,10.0,29,family
Lady Panther WBB,@LadyPantherBB,Jun 2,"Day 4 

#’s were GREAT - bringing 35+ kids throughout the camp. 

We learned how to COMPETE this week! We set the tone and competing for a spot is what we want. 

We will be choosing our JV and V summer teams soon. We will contact the players who make the rosters!

#FamilyFirst",1.0,20.0,63,family
Baker Softball,@BakerWildcatSB,Jun 2,"This isn’t possible without our ladies buying in, working hard, love of this program & each other!  They truly went ALLiN on building this #FAMiLY #BRiCKBYBRiCK ",1.0,3.0,29,family
Frederick,@Omega_7,Jun 2,"My little cousin put in that hard work this past  four years. Much success to you moving forward. This smart and beautiful young lady has a BIG future ahead of her. Congratulations to 
@DaemonDameon
. You guys have done a great job   #Family #2023graduate",1.0,3.0,13,family
Hudson Raiders Baseball,@Hud_BaseballWI,Jun 1,The Raiders will host Eau Claire North tonight in the regional final.  First pitch is set for 5:00.  #GoRaiders #Family #NoPitchesOff,1.0,3.0,24,family
Shannon Eason,@ShannonEason3,Jun 2,"@HeartlandOnCBC
 Good morning cast and crew. Happy Friday. Wishing y'all a good day. Take care and stay safe. Also happy birthday Amber. Happy weekend #iloveheartland #heartlanderforlife #HL17 #bestshowever #awesomecastandcrew #family #love #animals #countrylife #prayersforrain",1.0,8.0,8,family
Livingstone Basketball club,@TheStone_City,Jun 2,"A brotherly battle on Saturday. 
Eric Matovu vs Roger Serunyingo. 
Great basketball minds.
@umu_flames
 vs 
@TheStone_City
Who will win this? 

#Family #Basketball #NoBeef",2.0,3.0,23,family
Lewis Softball,@LewisSoftball,Jun 2,Lewis softball taking care of business! #family,,2.0,45,family
☆ Scarlett. ASD mum ☆,@scarlet70020920,Jun 1,"A few people have DM me to say I've been rather quiet lately..I'm okay. Its just half term! I am not the parent who needs validation with ""look what we did"" it's been an ordinary week and a boiler repair! #HalfTerm #family",3.0,1.0,23,family
Gabriel Constans,@GabrielConstans,Jun 1," The Sikand family learns that their only hope of continuing their “ancient bloodline” is their skeptical gay daughter Savarna.
 #novel #lesbian #India #family #wlw #sapphic 
@MelangeBooks
 @amazon
, & independent bookstores. It's #pride. Be proud!",1.0,123.0,68,family
Gan Jing World,@GanJingWorld,Jun 2," #GJWBestDad Photo Contest: Share Dad's Story & Win $1,000 Cash! Enter by June 30.

▶︎▶︎ Join Now: 
https://ganjing.com/hashtag/GJWBestDad?mtm_source=NTDdigital&mtm_medium=Twitter&mtm_campaign=PaidAds-2023&mtm_kwd=tw&mtm_content=Twitter-dad&mtm_placement=dad…

#GanJingWorld #fathersday #photography #photographer #dad #daddy #family #familytime",4.0,16.0,133,family
John Jay Boys' Soccer,@johnjaysoccer,Jun 2,Congratulations Elijah on being a recipient of the Carlos Munoz Scholarship! Well deserved. #FAMILY,1.0,5.0,33,family
Da real drizzydrake,@211_drizzy,Jun 2,1 down 2 to go son graduated #6out #graduation #classof2023 #ourfirstborn #momanddad #family #thedrakes #3generations #456 #proud,2.0,,4,family
Shannon Eason,@ShannonEason3,Jun 1,"@HeartlandOnCBC
 Good morning cast and crew. Hope y'all have a good and safe day. Take care. Thank you. #iloveheartland #heartlanderforlife #HL17 #bestshowever #awesomecastandcrew #love #family #animals #countrylife",1.0,11.0,11,family
